filename,extension,owner,permissions,size,created,modified,has_sensitive_keyword,label
/var/tmp/executive_summary.csv,.csv,IT,Restricted,138,2020-06-12,2020-06-14,True,0
/mnt/devices/transaction.xlsx,.xlsx,Marketing,Internal,498,2022-05-19,2022-05-20,True,0
C:\Users\Guest\meeting_minutes.xlsx,.xlsx,IT,Internal,1762,2021-12-14,2021-12-17,True,1
/home/common/patient.docx,.docx,Marketing,Public,721,2021-01-18,2021-01-21,True,1
C:\Program Files\travel_blog_notes.pptx,.pptx,Operations,Public,1252,2021-06-16,2022-05-25,False,0
C:\Users\Public\v1_poetry.txt,.txt,HR,Internal,45,2024-01-16,2024-12-29,False,0
/mnt/secure/investmentPortfolio.txt,.txt,IT,Confidential,70,2023-04-05,2023-04-05,True,1
C:\Users\guide.xlsx,.xlsx,Finance,Public,4185,2022-04-26,2023-01-15,False,0
/home/media/securities.txt,.txt,Operations,Confidential,1486,2023-09-05,2023-09-12,True,1
C:\Users\Desktop\public_notice.txt,.txt,Marketing,Internal,2018,2022-08-08,2022-12-06,False,0
/mnt/mounts/nda.pdf,.pdf,Finance,Public,343,2023-01-15,2023-01-15,True,1
C:\Temp\legal_doc.txt,.txt,IT,Public,7004,2024-05-11,2024-05-13,True,1
/mnt/storage/final_presentation.docx,.docx,Marketing,Internal,235,2020-07-10,2020-10-16,False,0
C:\Windows\Temp\sample_configuration.pptx,.pptx,Finance,Internal,1295,2020-10-10,2021-05-19,False,0
/mnt/storage/summary.txt,.txt,Operations,Public,2751,2023-05-18,2024-03-28,False,0
/mnt/logs/product_launch.docx,.docx,IT,Restricted,101,2025-01-31,2025-06-19,False,0
/var/spool/client.pdf,.pdf,Finance,Internal,6007,2024-03-22,2024-03-28,True,1
/srv/users/article_overview.pptx,.pptx,Finance,Restricted,145,2020-07-23,2021-06-11,False,0
/srv/system/updated_movie_list.csv,.csv,HR,Restricted,186,2022-06-11,2023-02-16,False,0
/mnt/devices/court.pptx,.pptx,Operations,Public,408,2020-06-22,2020-06-27,True,1
/var/logs/confidential.docx,.docx,Marketing,Restricted,1261,2021-07-23,2021-07-24,True,1
/mnt/dev/financial_planner.txt,.txt,Operations,Public,83,2024-07-29,2025-02-22,False,1
C:\Users\Public\lab_report.docx,.docx,Finance,Restricted,87,2023-07-11,2023-07-15,True,1
/home/data/debit.pdf,.pdf,Operations,Restricted,290,2023-08-11,2023-08-13,True,1
/mnt/dev/movie_list.docx,.docx,HR,Confidential,152,2023-08-27,2023-12-11,False,0
/var/logs/voter_id.pdf,.pdf,Marketing,Confidential,701,2023-01-11,2023-01-15,True,1
/home/backup/business_roadmap_log.xlsx,.xlsx,Finance,Internal,581,2023-04-06,2023-09-06,False,0
/mnt/projects/project_details.docx,.docx,Operations,Restricted,2142,2020-11-02,2020-11-04,True,1
/var/tmp/ssn.txt,.txt,IT,Restricted,304,2025-02-11,2025-02-11,True,1
/etc/configs/trademark.xlsx,.xlsx,Finance,Internal,1440,2024-07-30,2024-08-01,True,1
/mnt/logs/Bank_Statement.docx,.docx,HR,Internal,150,2021-06-29,2021-07-03,True,1
/home/docs/passportCopy.pdf,.pdf,Marketing,Public,750,2023-03-11,2023-03-11,True,1
/srv/docs/new_travel_blog.csv,.csv,IT,Internal,722,2024-05-05,2024-11-15,False,0
/home/common/disclosure.docx,.docx,Finance,Restricted,1068,2021-05-02,2021-05-06,True,1
C:\Users\Administrator\aadharcard.pdf,.pdf,HR,Confidential,303,2023-07-15,2023-07-16,True,1
C:\Users\Desktop\updated_movie_list.xlsx,.xlsx,IT,Restricted,760,2024-02-14,2024-04-11,False,0
/home/admin/logs/storyboard_overview.xlsx,.xlsx,IT,Confidential,767,2021-08-27,2022-04-17,False,0
/mnt/files/diet_chart.csv,.csv,Finance,Internal,543,2020-03-21,2020-09-11,False,0
/srv/records/receipt.pdf,.pdf,Finance,Internal,424,2023-08-11,2023-08-15,True,1
/var/local/proposal.docx,.docx,Operations,Restricted,1264,2020-11-24,2020-11-24,True,1
/home/admin/logs/backup_technical_doc.pptx,.pptx,Marketing,Internal,1118,2022-09-30,2023-06-22,False,0
/etc/logs/pan_card.pdf,.pdf,IT,Public,334,2021-08-14,2021-08-14,True,1
/srv/records/trip_plan_file.txt,.txt,HR,Public,4349,2021-03-06,2021-11-17,False,0
/home/admin/logs/itin.docx,.docx,HR,Internal,1185,2023-07-21,2023-07-24,True,1
/etc/logs/v1_memo.txt,.txt,IT,Public,240,2020-07-03,2021-06-28,False,0
C:\Users\Guest\city_map.xlsx,.xlsx,HR,Public,546,2022-06-20,2023-05-05,False,0
C:\Users\Default\ehr.pptx,.pptx,Finance,Public,453,2021-11-15,2021-11-22,True,1
/srv/configs/article_overview.pptx,.pptx,Marketing,Restricted,1302,2021-01-23,2021-08-09,False,0
/srv/docs/mental_health.txt,.txt,Operations,Public,37,2022-05-10,2022-05-17,True,0
/srv/temp/public_notice_log.docx,.docx,Operations,Internal,74,2020-06-20,2020-07-27,False,0
/var/local/loanAgreement.xlsx,.xlsx,Finance,Restricted,389,2022-09-28,2022-10-04,True,1
/srv/docs/prescription.pdf,.pdf,Marketing,Internal,120,2022-01-07,2022-01-09,True,1
/home/local/network_plan.docx,.docx,IT,Public,470,2022-06-25,2023-03-20,False,0
/home/data/policy_doc.pdf,.pdf,Operations,Internal,1938,2020-08-13,2020-08-13,True,1
/mnt/dev/checklist_data.pptx,.pptx,Finance,Confidential,174,2022-12-25,2023-06-30,False,0
/home/data/sample_configuration.docx,.docx,Operations,Public,1678,2021-10-11,2022-02-28,False,0
/home/data/auditReport.txt,.txt,HR,Restricted,230,2024-02-14,2024-02-15,True,1
/home/admin/logs/personal_id.csv,.csv,Finance,Internal,88,2021-06-08,2021-06-08,True,1
/var/logs/backup_lecture_notes.pptx,.pptx,Finance,Confidential,282,2021-08-11,2022-05-02,False,0
C:\Program Files\article.csv,.csv,Operations,Public,38,2024-10-19,2025-10-05,False,0
/var/logs/financial_forecast.pdf,.pdf,Finance,Restricted,126,2022-08-23,2022-08-29,True,1
C:\Windows\System32\journal_entry_details.docx,.docx,Operations,Internal,697,2022-07-03,2022-12-25,False,0
/mnt/mounts/mortgage.pdf,.pdf,HR,Internal,649,2024-11-20,2024-11-23,True,0
/var/backups/software_update.xlsx,.xlsx,Marketing,Restricted,2619,2022-04-05,2022-05-11,False,0
/mnt/dev/securities.pdf,.pdf,IT,Public,2046,2024-12-13,2024-12-17,True,1
C:\Users\Administrator\animation.pdf,.pdf,IT,Restricted,644,2024-10-18,2025-08-10,False,0
C:\Users\Desktop\budget.docx,.docx,HR,Restricted,342,2023-06-24,2023-06-26,True,1
/srv/docs/credit.pdf,.pdf,Finance,Confidential,53,2020-06-19,2020-06-19,True,1
/home/system/concert_tickets_data.txt,.txt,Operations,Public,110,2024-12-24,2025-03-27,False,0
/srv/storage/old_release_notes.txt,.txt,Operations,Public,452,2023-05-10,2024-02-16,False,0
C:\Users\shareholders.xlsx,.xlsx,IT,Public,894,2023-10-11,2023-10-11,True,0
C:\Users\Public\tax_return.csv,.csv,Marketing,Confidential,147,2022-08-05,2022-08-12,True,1
C:\Program Files\music_sheet.pdf,.pdf,Operations,Confidential,743,2023-10-21,2024-10-02,False,0
/etc/configs/trip_plan.pptx,.pptx,IT,Internal,864,2023-07-06,2024-01-07,False,0
/mnt/backup/corporate_law.xlsx,.xlsx,IT,Confidential,621,2023-10-14,2023-10-21,True,0
/var/backups/manuscript.docx,.docx,Finance,Confidential,207,2023-02-05,2023-12-02,False,0
/mnt/storage/account.docx,.docx,IT,Internal,497,2024-04-11,2024-04-17,True,1
/mnt/logs/covid.txt,.txt,Finance,Confidential,80,2020-11-21,2020-11-22,True,1
/home/admin/logs/hospital_bill.pptx,.pptx,Finance,Confidential,863,2022-10-19,2022-10-19,True,1
/mnt/dev/api_documentation.csv,.csv,Marketing,Confidential,180,2022-08-26,2022-10-27,False,0
/srv/configs/article.pdf,.pdf,Marketing,Internal,76,2021-07-27,2021-09-20,False,0
C:\Users\Documents\arbitration.txt,.txt,Marketing,Public,681,2023-10-30,2023-11-01,True,0
/mnt/backup/privileged.pdf,.pdf,Marketing,Internal,147,2023-09-21,2023-09-23,True,1
/srv/configs/festival_info_record.pptx,.pptx,HR,Public,453,2023-06-25,2024-02-18,False,0
/etc/configs/expense_sheet.txt,.txt,Operations,Public,340,2022-09-01,2023-06-30,False,0
C:\Users\Guest\patch_notes.xlsx,.xlsx,Finance,Confidential,986,2021-11-14,2022-11-01,False,0
/var/lib/panCard.docx,.docx,Operations,Confidential,251,2023-05-30,2023-05-30,True,1
/home/shared/salary.xlsx,.xlsx,Finance,Internal,887,2025-02-05,2025-02-11,True,0
/var/tmp/nda_doc.txt,.txt,IT,Public,232,2022-09-27,2022-10-03,True,0
/var/backups/national_id.docx,.docx,Operations,Internal,1324,2024-12-11,2024-12-14,True,1
/mnt/storage/lawsuit.docx,.docx,IT,Restricted,2083,2023-11-26,2023-11-28,True,1
/mnt/logs/patent.pptx,.pptx,HR,Public,269,2025-02-21,2025-02-27,True,1
/var/backups/payment.docx,.docx,Marketing,Restricted,186,2023-11-27,2023-12-02,True,1
/mnt/dev/tax_return.txt,.txt,IT,Public,137,2024-05-18,2024-05-22,True,1
/var/tmp/cooking_tips.docx,.docx,Operations,Restricted,191,2024-05-24,2024-09-27,False,0
/home/common/corporate_policy.csv,.csv,Finance,Restricted,284,2022-12-02,2022-12-03,True,1
/var/tmp/local_attractions.csv,.csv,Operations,Confidential,856,2025-01-06,2025-07-12,False,0
/var/tmp/disability.xlsx,.xlsx,Marketing,Internal,1466,2021-06-08,2021-06-08,True,0
/srv/docs/technical_doc.pdf,.pdf,Marketing,Confidential,708,2021-10-22,2022-07-31,False,0
C:\Users\Public\itin.pdf,.pdf,IT,Restricted,310,2020-05-31,2020-06-06,True,0
/var/local/ssn.docx,.docx,Marketing,Restricted,285,2023-08-20,2023-08-26,True,0
/var/tmpdata/backup_lecture_notes.xlsx,.xlsx,Operations,Public,178,2023-04-01,2023-08-28,False,0
/mnt/storage/instructions.pdf,.pdf,IT,Restricted,256,2023-04-29,2023-08-27,False,0
/home/common/sample_transparency_report.docx,.docx,HR,Confidential,200,2025-02-23,2025-06-09,False,0
/mnt/storage/checklist.xlsx,.xlsx,Operations,Confidential,832,2024-07-03,2024-08-09,False,0
/home/data/workflow_document_log.xlsx,.xlsx,Operations,Confidential,2261,2020-09-07,2020-12-12,False,0
/etc/logs/research_paper_log.txt,.txt,HR,Public,1053,2023-02-06,2023-05-13,False,0
/tmp/storage/testimony.pptx,.pptx,Finance,Internal,146,2022-05-09,2022-05-14,True,1
/srv/backup/loan_document.docx,.docx,Finance,Restricted,65,2022-05-07,2022-05-10,True,1
/srv/configs/ssn.csv,.csv,Finance,Public,555,2021-03-07,2021-03-12,True,1
/home/shared/national_id.docx,.docx,Operations,Confidential,151,2024-03-01,2024-03-05,True,1
/srv/users/disability.docx,.docx,IT,Public,611,2023-09-11,2023-09-12,True,1
/tmp/storage/garden_tips.pptx,.pptx,IT,Internal,471,2022-10-16,2023-06-28,False,0
/home/admin/logs/doctor.csv,.csv,Operations,Public,975,2022-08-16,2022-08-22,True,0
/srv/configs/financial_forecast.txt,.txt,Operations,Confidential,280,2023-05-16,2023-05-17,True,0
C:\Program Files\exam_papers.txt,.txt,Operations,Restricted,506,2022-06-03,2022-06-13,False,0
C:\Users\Default\citizenship.pptx,.pptx,HR,Internal,388,2020-08-21,2020-08-27,True,1
/srv/shared/event_schedule_details.csv,.csv,HR,Internal,256,2023-10-20,2024-07-02,False,0
/home/docs/billingInvoice.csv,.csv,IT,Internal,151,2021-09-28,2021-09-29,True,0
/srv/docs/debit.csv,.csv,Operations,Restricted,123,2021-10-31,2021-11-07,True,1
/mnt/secure/testimony.txt,.txt,Finance,Internal,158,2021-04-07,2021-04-14,True,1
/srv/storage/payslip.pdf,.pdf,Finance,Confidential,173,2021-02-16,2021-02-16,True,1
/home/system/balance_sheet.csv,.csv,Marketing,Confidential,150,2021-03-24,2021-03-26,True,1
C:\Users\Default\statistics.csv,.csv,HR,Public,137,2021-10-06,2022-03-03,False,0
/home/admin/logs/medical.pdf,.pdf,IT,Public,894,2023-11-28,2023-11-29,True,1
/mnt/mounts/product_specs.pdf,.pdf,HR,Internal,2346,2020-10-19,2021-07-18,False,0
/mnt/backup/debit.docx,.docx,HR,Public,149,2022-06-29,2022-07-06,True,1
/mnt/secure/profit_loss.pptx,.pptx,HR,Public,125,2020-10-27,2020-11-02,True,1
/mnt/mounts/motivational_quotes.txt,.txt,IT,Internal,291,2021-06-18,2022-06-02,False,0
/tmp/files/legal_notice_details.pdf,.pdf,HR,Confidential,343,2025-01-20,2025-09-11,False,0
/home/downloads/scan.txt,.txt,HR,Public,661,2023-10-30,2023-11-04,True,1
C:\Users\Public\invoice_template.txt,.txt,Operations,Public,390,2024-11-28,2025-10-16,False,0
C:\Users\Public\product_specs.xlsx,.xlsx,IT,Public,255,2023-06-02,2023-08-16,False,0
/var/local/copyright.pdf,.pdf,Operations,Public,365,2022-04-30,2022-05-07,True,1
/var/logs/guide.csv,.csv,Finance,Internal,20,2024-07-07,2024-11-07,False,0
/srv/configs/invoice_template_data.pptx,.pptx,Finance,Restricted,76,2021-03-05,2021-10-27,False,0
/tmp/storage/grocery_list_details.docx,.docx,Finance,Public,304,2021-04-17,2022-01-05,False,0
C:\Users\Guest\medication.docx,.docx,Marketing,Confidential,73,2022-02-21,2022-02-22,True,1
/home/shared/v1_api_documentation.xlsx,.xlsx,Marketing,Restricted,188,2024-09-18,2025-06-15,False,0
/var/local/self_improvement_doc.pptx,.pptx,IT,Public,1390,2022-05-29,2022-07-29,False,0
/mnt/files/brochure.txt,.txt,Marketing,Internal,362,2023-07-21,2023-11-19,False,0
/srv/configs/budget_tracker_file.pptx,.pptx,IT,Restricted,165,2021-03-24,2021-07-27,False,0
/mnt/backup/billing.txt,.txt,Finance,Confidential,51,2020-08-28,2020-08-28,True,0
/srv/docs/cybersecurity.csv,.csv,Marketing,Confidential,259,2021-09-12,2021-09-16,True,1
/tmp/files/balanceSheet.pdf,.pdf,Marketing,Restricted,963,2023-04-04,2023-04-05,True,1
/home/admin/logs/script_record.xlsx,.xlsx,HR,Public,372,2020-08-10,2021-05-26,False,0
/home/local/trademark.docx,.docx,Finance,Restricted,572,2021-02-13,2021-02-15,True,1
C:\Users\Administrator\instructions.docx,.docx,HR,Restricted,63,2021-08-05,2021-08-14,False,0
C:\Program Files\storyboard_overview.txt,.txt,Finance,Restricted,96,2022-01-02,2022-08-22,False,0
C:\Users\Public\securities.txt,.txt,Finance,Public,493,2023-10-22,2023-10-27,True,1
/srv/shared/updated_policy_brief.pdf,.pdf,IT,Internal,81,2022-04-11,2023-03-17,False,1
/srv/docs/teacher_guide.csv,.csv,IT,Restricted,208,2020-11-03,2021-06-26,False,0
/mnt/devices/partnership.docx,.docx,IT,Public,87,2020-07-15,2020-07-17,True,1
C:\Users\Guest\pan.csv,.csv,Finance,Internal,454,2023-08-01,2023-08-03,True,1
C:\Windows\System32\employee_data.pdf,.pdf,Operations,Internal,412,2020-10-29,2020-11-03,True,1
/tmp/storage/shareholders.txt,.txt,Finance,Internal,1724,2021-10-31,2021-11-01,True,1
/mnt/mounts/movie_list.docx,.docx,IT,Confidential,623,2022-09-28,2023-09-02,False,0
/home/media/health.pdf,.pdf,Operations,Internal,976,2024-03-02,2024-03-02,True,1
/home/local/national_insurance.xlsx,.xlsx,Finance,Restricted,333,2022-03-11,2022-03-16,True,1
/mnt/secure/expense_sheet.csv,.csv,IT,Public,1481,2020-09-07,2021-04-15,False,0
C:\Temp\legal.csv,.csv,Marketing,Public,1401,2025-01-16,2025-01-16,True,1
/tmp/storage/product_launch.txt,.txt,Marketing,Internal,796,2021-11-04,2022-02-21,False,0
/mnt/secure/festival_info.txt,.txt,Operations,Public,143,2020-10-05,2021-04-01,False,0
/mnt/backup/corporate_law.pdf,.pdf,IT,Public,793,2024-12-03,2024-12-03,True,1
/srv/temp/music_sheet.pptx,.pptx,HR,Public,988,2023-12-08,2024-03-23,False,1
/home/data/daily_log.csv,.csv,HR,Public,2772,2020-03-20,2020-05-29,False,0
/home/shared/new_software_update.pptx,.pptx,Marketing,Internal,238,2022-03-22,2022-12-01,False,0
/home/user/Documents/sin.pptx,.pptx,Marketing,Confidential,423,2023-08-09,2023-08-15,True,1
/mnt/files/api_documentation.xlsx,.xlsx,Finance,Internal,57,2021-11-21,2022-10-09,False,0
C:\Windows\Temp\trip_plan.txt,.txt,HR,Public,742,2020-12-23,2021-06-15,False,0
/mnt/projects/pan.pdf,.pdf,HR,Restricted,336,2020-10-09,2020-10-14,True,1
/mnt/archive/citizenship.csv,.csv,Marketing,Internal,400,2023-07-20,2023-07-20,True,1
/srv/backup/new_task_list.xlsx,.xlsx,Finance,Confidential,135,2024-03-09,2024-08-07,False,0
/srv/records/voter_id.docx,.docx,Finance,Internal,386,2024-08-03,2024-08-06,True,0
/srv/backup/ssn.pdf,.pdf,IT,Public,788,2024-01-23,2024-01-28,True,1
/var/lib/expense_summary_log.txt,.txt,Finance,Confidential,16,2020-05-08,2020-09-25,False,0
/var/logs/patent.pdf,.pdf,HR,Public,1176,2024-05-01,2024-05-05,True,1
/var/run/birth_certificate.xlsx,.xlsx,HR,Restricted,16,2023-04-10,2023-04-13,True,1
/var/tmp/sales_data.pdf,.pdf,Finance,Confidential,689,2022-06-04,2022-06-05,True,1
/mnt/backup/dl.pptx,.pptx,Operations,Internal,370,2023-06-04,2023-06-06,True,1
/mnt/storage/aadhaar_card.pdf,.pdf,HR,Public,1189,2022-12-24,2022-12-31,True,1
/etc/logs/podcast_notes.txt,.txt,HR,Restricted,309,2023-03-05,2023-03-19,False,0
/var/spool/updated_policy_brief.csv,.csv,Finance,Restricted,995,2022-11-05,2023-04-15,False,0
/home/system/pricing.pdf,.pdf,Finance,Restricted,117,2020-06-05,2020-06-12,True,1
/var/tmp/policy.docx,.docx,Operations,Public,227,2024-11-02,2024-11-07,True,1
/home/admin/logs/xray.csv,.csv,Operations,Confidential,817,2020-10-03,2020-10-04,True,1
/srv/storage/business.pdf,.pdf,HR,Confidential,1352,2022-11-08,2022-11-08,True,1
/home/data/home_maintenance.xlsx,.xlsx,Finance,Internal,157,2021-11-06,2022-09-16,False,0
/tmp/storage/news.pdf,.pdf,IT,Public,552,2022-03-13,2023-02-15,False,0
/srv/backup/storyboard.xlsx,.xlsx,HR,Confidential,545,2021-12-15,2022-01-03,False,0
C:\Users\Guest\bulletin.docx,.docx,HR,Internal,817,2020-07-15,2021-01-08,False,0
C:\Users\Public\confidential_doc.docx,.docx,HR,Internal,48,2020-03-22,2020-03-27,True,1
C:\Users\Documents\company_policy.csv,.csv,HR,Restricted,1230,2023-02-27,2023-03-03,True,1
/srv/temp/final_presentation.pptx,.pptx,HR,Internal,2183,2022-03-21,2023-02-25,False,0
/mnt/projects/lab_report.pdf,.pdf,IT,Public,663,2022-10-15,2022-10-22,True,1
/srv/system/residence_permit.txt,.txt,Operations,Restricted,2071,2020-05-01,2020-05-01,True,1
/home/backup/public_notice.xlsx,.xlsx,Marketing,Public,391,2022-12-23,2023-01-03,False,1
C:\Users\Desktop\hospital_bill.pdf,.pdf,Marketing,Confidential,1443,2024-03-07,2024-03-13,True,1
/home/local/company_policy.xlsx,.xlsx,HR,Public,525,2024-07-16,2024-07-17,True,1
C:\Windows\Temp\curriculum.csv,.csv,IT,Confidential,1318,2021-05-13,2021-12-26,False,0
/var/db/budget_tracker_file.pdf,.pdf,IT,Confidential,1089,2024-05-28,2024-10-05,False,0
/home/local/scan.pptx,.pptx,Marketing,Internal,820,2025-02-12,2025-02-18,True,1
/var/backups/auditReport.csv,.csv,Marketing,Restricted,103,2024-09-25,2024-10-01,True,1
/mnt/secure/financials.pptx,.pptx,Finance,Confidential,1515,2024-01-06,2024-01-06,True,1
/srv/shared/legal_notice.pptx,.pptx,Finance,Internal,4657,2022-05-11,2022-12-25,False,0
/var/tmp/calendar.txt,.txt,Marketing,Restricted,88,2024-10-25,2025-03-05,False,0
/var/db/release_notes.pdf,.pdf,Finance,Confidential,52,2021-01-25,2021-07-01,False,0
/home/shared/mortgage.txt,.txt,IT,Restricted,188,2025-01-10,2025-01-11,True,1
/srv/system/illustration.txt,.txt,IT,Confidential,585,2024-12-26,2025-11-17,False,1
/home/data/loanAgreement.xlsx,.xlsx,Finance,Public,32,2025-03-03,2025-03-10,True,1
/srv/configs/copyright.txt,.txt,Operations,Confidential,327,2024-03-15,2024-03-17,True,0
/mnt/secure/identity_proof.txt,.txt,IT,Public,550,2022-05-15,2022-05-19,True,1
/var/spool/installation_guide.txt,.txt,Marketing,Restricted,1337,2023-04-13,2023-10-28,False,0
/mnt/mounts/driving_license.pptx,.pptx,Operations,Public,266,2021-01-26,2021-01-30,True,0
/var/logs/internal.pptx,.pptx,Finance,Confidential,2634,2022-12-21,2022-12-27,True,1
/mnt/secure/emr.pdf,.pdf,HR,Confidential,1725,2021-12-13,2021-12-20,True,1
/home/local/aadhar_card.txt,.txt,Marketing,Internal,1268,2021-08-16,2021-08-19,True,1
C:\Program Files\census_data.pptx,.pptx,Marketing,Restricted,92,2022-01-06,2022-06-18,False,0
/srv/storage/roadmap.xlsx,.xlsx,HR,Restricted,307,2022-05-08,2022-05-10,True,1
/srv/shared/payslip.csv,.csv,Marketing,Internal,62,2023-02-20,2023-02-27,True,0
/etc/configs/salary.csv,.csv,Finance,Restricted,1229,2024-07-02,2024-07-04,True,1
C:\Users\Public\legal.csv,.csv,Finance,Restricted,844,2022-12-07,2022-12-13,True,0
/srv/storage/policy_doc.pdf,.pdf,Operations,Internal,2201,2023-08-26,2023-09-01,True,1
/var/spool/aadhar_card.pptx,.pptx,Finance,Public,223,2022-06-10,2022-06-16,True,1
/mnt/dev/flight_details.pptx,.pptx,Marketing,Confidential,306,2022-11-11,2023-03-17,False,0
/mnt/secure/hotel_booking.xlsx,.xlsx,Finance,Internal,43,2022-02-22,2022-10-19,False,0
/var/tmpdata/reference.txt,.txt,HR,Confidential,715,2022-01-29,2023-01-18,False,0
/var/backups/journal_entry.docx,.docx,HR,Internal,57,2021-07-19,2022-07-12,False,0
C:\Program Files\mortgage.xlsx,.xlsx,IT,Public,7022,2020-04-26,2020-04-28,True,1
/srv/temp/copy_patch_notes.docx,.docx,Operations,Confidential,589,2021-08-23,2021-11-20,False,0
/home/admin/logs/circular.pdf,.pdf,IT,Restricted,354,2020-07-14,2020-11-03,False,0
/srv/logs/auditReport.pptx,.pptx,Marketing,Confidential,262,2023-11-02,2023-11-05,True,0
/srv/system/disclosure.xlsx,.xlsx,Finance,Public,79,2023-12-11,2023-12-12,True,1
/home/shared/aadhaar.csv,.csv,HR,Confidential,964,2020-05-17,2020-05-17,True,1
/mnt/devices/gst.pptx,.pptx,Operations,Confidential,238,2022-11-16,2022-11-20,True,0
/srv/logs/non_disclosure.csv,.csv,Operations,Internal,73,2022-03-28,2022-03-28,True,0
/srv/docs/development_notes_file.pdf,.pdf,Marketing,Public,254,2024-06-12,2025-03-24,False,0
C:\Temp\investor_report.pdf,.pdf,Marketing,Public,560,2022-03-03,2022-03-03,True,1
/home/backup/non_disclosure.docx,.docx,Operations,Public,152,2022-05-25,2022-05-26,True,1
C:\Temp\daily_log_info.pptx,.pptx,IT,Confidential,747,2023-08-10,2024-01-12,False,0
/mnt/dev/presentation.pdf,.pdf,Operations,Restricted,897,2024-09-05,2024-09-06,True,1
/home/local/draft_budget_plan.csv,.csv,HR,Public,514,2020-09-06,2021-04-28,False,0
